id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
5ad9e45c068401528a2a9cb9,Culture/Education,nyt_kaggle,when a woman becomes ill  one of her first thoughts is to bequeath her rent stabilized apartment to a good friend who needs it ,60,0.6102299999999999,0.4605564954763136,medium,1.0
5ad9ba61068401528a2a9c40,Gun Crimes,nyt_kaggle,its not always easy to tell if you have heart disease or have had a heart attack ,41,0.0974731707317073,0.635659107157441,high,2.0
5ad9ba24068401528a2a9c3b,Gun Crimes,nyt_kaggle,you were establishing roots for a suburban life i would never be able to provide ,308,0.4010944805194805,0.5463654060609257,high,2.0
5ad9b881068401528a2a9c35,Elections,nyt_kaggle,the former f b i  director was interviewed for the daily podcast  here are five takeaways from the conversation ,42,0.0572190476190476,0.6747153055406243,high,2.0
5ad9b6a9068401528a2a9c31,Social Media,nyt_kaggle,if new yorks left can keep andrew cuomo from striding onto the national stage posing as a progressive  we can send the party a message it needs to hear ,684,0.2548315789473682,0.5734078402847248,high,2.0
5ad9b6a3068401528a2a9c30,Politics,nyt_kaggle,campus free speech is threatened on the left as well as the right ,545,-0.0810666055045871,0.678981273419832,high,2.0
5ad9b6a2068401528a2a9c2f,International,nyt_kaggle,israel has the right to defend its borders  but not to use lethal force against unarmed protesters ,483,-0.1426093167701862,0.6550367972434019,high,2.0
5ad9b0eb068401528a2a9c23,International,nyt_kaggle,the announcement by kim jong un came less than a week before he meets with the president of south korea ,495,0.1142991919191919,0.6136516638071415,high,2.0
5ad9ac98068401528a2a9c19,Leisure,nyt_kaggle,how four families who outgrew their homes made the decision to stay put and make do  or move out and trade up ,38,0.1525447368421052,0.6147988595258235,high,2.0
5ad9ac27068401528a2a9c07,Politics,nyt_kaggle,anger at the outsize role played by wealth has ignited a surge in the number of people who identify openly as socialists  even in red states ,474,0.2463704641350212,0.5913112619174415,high,2.0
5ad9ac20068401528a2a9c00,Elections,nyt_kaggle,powerful conservative lawmakers have begun publicly questioning the e p a  chief and insisting on explanations of his travel and security spending ,120,0.0113733333333333,0.601732045077233,high,2.0
5ad9ac1f068401528a2a9bff,International,nyt_kaggle,the isolated north is finding ways to cope with tough new penalties  is the economic pressure enough to get kim jong un to give up his weapons ,79,0.118059493670886,0.6968812635719869,high,2.0
5ad9ac1b068401528a2a9bfc,Art,nyt_kaggle,with the help of devoted customers  ram badan singh is still selling papers on the same upper west side corner where he began  years ago ,21,0.3444,0.5711053869471028,high,2.0
5ad9a2b2068401528a2a9bde,Gun Crimes,nyt_kaggle,some runners use marijuana to provide a mental or physical boost ,57,0.0563157894736841,0.6128376019414794,high,2.0
5ad990a8068401528a2a9bc3,Culture/Education,nyt_kaggle,are there different rules for what boys and girls can wear in your schools dress code  if so  what are they  how do you feel about them ,116,-0.0212827586206896,0.6004930919163687,high,2.0
5ad985f5068401528a2a9ba5,Elections,nyt_kaggle,the memos written by the former f b i  director james b  comey paint a revealing portrait of his interactions with president trump ,322,-0.0077077639751552,0.5786638221248205,high,2.0
5ad94d33068401528a2a9b43,Entertainment,nyt_kaggle,joel fagliano is someone we can count on ,147,0.349268707482993,0.4618068477518602,medium,1.0
5ad94cea068401528a2a9b41,Elections,nyt_kaggle,the memos  which had been redacted  detail phone calls and encounters between president trump and james b  comey  the former f b i  director ,504,0.0567081349206349,0.5796571756354784,high,2.0
5ad94622068401528a2a9b33,International,nyt_kaggle,lauren ambrose stars as a newly empowered flower girl in a gorgeous revival that transforms the classic musical into an ur text for the  metoo moment ,92,0.6129108695652173,0.453261900241157,medium,1.0
5ad93673068401528a2a9b1c,Culture/Education,nyt_kaggle,with a man in the white house who helped set off a new womens movement  the equal rights amendment has a chance of being ratified ,257,0.2457455252918288,0.538592986898771,high,2.0
5ad92194068401528a2a9af9,Politics,nyt_kaggle,why has trumps tax cut been such a political fizzle ,589,0.0437979626485568,0.6602349555729898,high,2.0
5ad91e7b068401528a2a9aee,International,nyt_kaggle,from poison to cyberattacks  moscow has violated countless norms of warfare and sovereignty ,285,-0.2602508771929823,0.6228647034273465,high,2.0
5ad90ff0068401528a2a9ac6,Social Media,nyt_kaggle,yoselyn ortegas relatives lied about her experience to get her a job caring for the children she later killed  some think that should be a crime ,39,0.1233923076923076,0.6931970633402031,high,2.0
5ad90b81068401528a2a9ab9,Elections,nyt_kaggle,rudolph w  giuliani  the former new york city mayor and longtime trump loyalist  will be part of a legal stable as the president faces the russia investigation ,1383,0.1001665220535068,0.5225253315929043,high,2.0
5ad90a1e068401528a2a9ab4,International,nyt_kaggle,tappers debut novel  the hellfire club  a historical thriller set in s washington  has some unsettling parallels to todays political climate ,26,0.1363384615384615,0.6033282026074518,high,2.0
5ad90793068401528a2a9aae,International,nyt_kaggle,even when scandal veered into the absurd  i never gave up on its heroine ,46,0.3522021739130433,0.597063918219493,high,2.0
5ad8fd8b068401528a2a9a86,Social Issues,nyt_kaggle,two federal regulators are expected to penalize the bank for its alleged misconduct  people familiar with the action said ,497,-0.0847126760563379,0.5939347699774675,high,2.0
5ad8fa2b068401528a2a9a77,Elections,nyt_kaggle,accused of defrauding the postal service by doping while under its sponsorship  armstrong averted a trial next month by agreeing to the settlement ,184,0.031328804347826,0.6548442617894445,high,2.0
5ad8f68d068401528a2a9a70,International,nyt_kaggle,an outbreak of infections linked to bagged romaine lettuce has left salad lovers confused  here are answers to common questions about leafy greens ,251,0.095118326693227,0.5254582975487102,high,2.0
5ad8eca6068401528a2a9a48,Elections,nyt_kaggle,the justice department inspector general concluded in a scathing report that andrew mccabe  the fired f b i  official  lacked candor when answering investigators questions ,358,-0.1791106145251396,0.580020652823796,high,2.0
5ad8e64d068401528a2a9a33,Culture/Education,nyt_kaggle,if immunotherapy worked most of the time  this would be an unambiguously happy story  but it doesnt ,233,0.0433356223175965,0.7112003421072796,high,2.0
5ad8c1b9068401528a2a99c8,Culture/Education,nyt_kaggle,the autism researcher collaborated with the third reich and actively assisted in the killing of disabled children  a new report says ,117,-0.1856982905982906,0.6126090726222734,high,2.0
5ad8bd5b068401528a2a99ba,Culture/Education,nyt_kaggle,the bajau  who spend most of their time on the ocean  are among the best divers in the world  evolution is remaking them  a new study finds ,110,0.3507690909090908,0.5154999139065864,high,2.0
5ad8b6a9068401528a2a99a6,Leisure,nyt_kaggle,for the tribeca bistro from the duo who made minetta tavern popular  unfamiliar names on the wine list are nothing to fear ,20,0.5265500000000001,0.485348504739256,medium,1.0
5ad8b46c068401528a2a999c,Culture/Education,nyt_kaggle,donte robinson and rashon nelson  both   spoke out about their ordeal in interviews  days after their arrests in philadelphia led to protests ,653,-0.0378575803981622,0.5862303392585057,high,2.0
5ad8b369068401528a2a9994,Culture/Education,nyt_kaggle,while the me too movement has largely focused on adults  sexual harassment can leave deep and lasting scars on children and teens too ,46,-0.1745,0.6265620057991955,high,2.0
5ad89906068401528a2a992d,Elections,nyt_kaggle,most expect cubas new president to be a leader of continuity after raul castro  but he also has to figure out how to resuscitate cubas economy ,128,0.2192757812499999,0.6015732104399847,high,2.0
5ad894e8068401528a2a9921,Politics,nyt_kaggle,as officials gather for the i m f  and world bank convene in washington  worries about trade and debt are building,81,0.007353086419753,0.6317700966503598,high,2.0
5ad87d23068401528a2a98d6,International,nyt_kaggle,north koreas leader will no longer demand that american troops leave south korea  the souths president said  but american officials dismissed the idea that it was a capitulation ,402,0.21895223880597,0.6019628874878261,high,2.0
5ad87bd5068401528a2a98cf,Politics,nyt_kaggle,is there too much testing at your school  why or why not ,65,0.4163184615384614,0.651576886266192,high,2.0
5ad868a7068401528a2a9894,Culture/Education,nyt_kaggle,ones the u s  poet laureate  the other is the national ambassador for young peoples literature  can they bring literature to the masses ,21,0.625304761904762,0.4310992918994306,medium,1.0
5ad86523068401528a2a9889,International,nyt_kaggle,allies on election day  the two wings of the democratic party are growing further estranged in other aspects of their lives ,713,0.2414496493688643,0.6374298178182736,high,2.0
